"tax_asd","condition","patient_id","abundance"
"g__Lactobacillus;s__Lactobacillus rhamnosus","b","28",1
"g__Lactobacillus;s__Lactobacillus rhamnosus","b","103",1
"g__Lactobacillus;s__Lactobacillus rhamnosus","b","106",1
"g__Lactobacillus;s__Lactobacillus rhamnosus","b","142",1
"g__Lactobacillus;s__Lactobacillus rhamnosus","b","164",1
"g__Lactobacillus;s__Lactobacillus ruminis CAG:367","b","5",1
"g__Lactobacillus;s__Lactobacillus ruminis CAG:367","b","8",2
"g__Lactobacillus;s__Lactobacillus ruminis CAG:367","b","111",2
"g__Lactobacillus;s__Lactobacillus ruminis CAG:367","b","114",1
"g__Streptococcus;s__Streptococcus caballi","b","1",1
"g__Streptococcus;s__Streptococcus caballi","b","5",1
"g__Streptococcus;s__Streptococcus caballi","b","111",1
"g__Streptococcus;s__Streptococcus caballi","b","114",1
"g__Streptococcus;s__Streptococcus caballi","b","127",1
"g__Streptococcus;s__Streptococcus caballi","b","132",1
"g__Streptococcus;s__Streptococcus caballi","b","141",1
"g__Streptococcus;s__Streptococcus caballi","b","152",1
"g__Streptococcus;s__Streptococcus caballi","b","164",1
"g__Streptococcus;s__Streptococcus intermedius","b","6",1
"g__Streptococcus;s__Streptococcus intermedius","b","115",1
"g__Streptococcus;s__Streptococcus intermedius","b","152",1
"g__Streptococcus;s__Streptococcus marimammalium","b","3",1
"g__Streptococcus;s__Streptococcus marimammalium","b","8",1
"g__Streptococcus;s__Streptococcus marimammalium","b","99",1
"g__Streptococcus;s__Streptococcus marimammalium","b","103",1
"g__Streptococcus;s__Streptococcus marimammalium","b","106",2
"g__Streptococcus;s__Streptococcus marimammalium","b","111",1
"g__Streptococcus;s__Streptococcus marimammalium","b","120",1
"g__Streptococcus;s__Streptococcus marimammalium","b","152",1
"g__Streptococcus;s__Streptococcus massiliensis","b","2",1
"g__Streptococcus;s__Streptococcus massiliensis","b","7",2
"g__Streptococcus;s__Streptococcus massiliensis","b","28",1
"g__Streptococcus;s__Streptococcus massiliensis","b","37",1
"g__Streptococcus;s__Streptococcus massiliensis","b","115",1
"g__Streptococcus;s__Streptococcus massiliensis","b","156",1
"g__Streptococcus;s__Streptococcus orisratti","b","2",2
"g__Streptococcus;s__Streptococcus orisratti","b","7",2
"g__Streptococcus;s__Streptococcus orisratti","b","8",2
"g__Streptococcus;s__Streptococcus orisratti","b","99",1
"g__Streptococcus;s__Streptococcus orisratti","b","103",2
"g__Streptococcus;s__Streptococcus orisratti","b","120",1
"g__Streptococcus;s__Streptococcus orisratti","b","152",2
"g__Streptococcus;s__Streptococcus orisratti","b","156",2
"g__Streptococcus;s__Streptococcus orisratti","b","158",1
"g__Streptococcus;s__Streptococcus phocae","b","8",1
"g__Streptococcus;s__Streptococcus phocae","b","13",1
"g__Streptococcus;s__Streptococcus phocae","b","103",1
"g__Streptococcus;s__Streptococcus phocae","b","114",1
"g__Streptococcus;s__Streptococcus ratti","b","36",1
"g__Streptococcus;s__Streptococcus ratti","b","114",1
"g__Streptococcus;s__Streptococcus ratti","b","143",2
"g__Streptococcus;s__Streptococcus sobrinus","b","1",2
"g__Streptococcus;s__Streptococcus sobrinus","b","6",2
"g__Streptococcus;s__Streptococcus sobrinus","b","7",1
"g__Streptococcus;s__Streptococcus sobrinus","b","36",2
"g__Streptococcus;s__Streptococcus sobrinus","b","94",2
"g__Streptococcus;s__Streptococcus sobrinus","b","103",2
"g__Streptococcus;s__Streptococcus sobrinus","b","111",1
"g__Streptococcus;s__Streptococcus sobrinus","b","114",2
"g__Streptococcus;s__Streptococcus sobrinus","b","164",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","1",2
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","5",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","13",2
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","14",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","28",2
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","94",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","106",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","127",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","142",2
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","152",1
"g__Streptococcus;s__Streptococcus sp. 449_SSPC","b","164",2
"g__Streptococcus;s__Streptococcus sp. DD04","b","29",1
"g__Streptococcus;s__Streptococcus sp. DD04","b","103",1
"g__Streptococcus;s__Streptococcus sp. FF10","b","2",1
"g__Streptococcus;s__Streptococcus sp. FF10","b","7",1
"g__Streptococcus;s__Streptococcus sp. FF10","b","8",1
"g__Streptococcus;s__Streptococcus sp. FF10","b","120",2
"g__Streptococcus;s__Streptococcus sp. FF10","b","127",2
"g__Streptococcus;s__Streptococcus sp. FF10","b","132",1
"g__Streptococcus;s__Streptococcus sp. FF10","b","142",1
"g__Streptococcus;s__Streptococcus sp. HMSC034E12","b","28",1
"g__Streptococcus;s__Streptococcus sp. HMSC064D12","b","1",2
"g__Streptococcus;s__Streptococcus sp. HMSC064D12","b","7",1
"g__Streptococcus;s__Streptococcus sp. HMSC064D12","b","127",1
"g__Streptococcus;s__Streptococcus sp. HMSC064D12","b","132",1
"g__Streptococcus;s__Streptococcus sp. HMSC064D12","b","164",1
"g__Streptococcus;s__Streptococcus sp. HMSC077F03","b","8",1
"g__Streptococcus;s__Streptococcus sp. HMSC077F03","b","114",2
"g__Streptococcus;s__Streptococcus sp. HibF3","b","2",1
"g__Streptococcus;s__Streptococcus sp. HibF3","b","8",2
"g__Streptococcus;s__Streptococcus sp. HibF3","b","37",1
"g__Streptococcus;s__Streptococcus sp. HibF3","b","114",1
"g__Streptococcus;s__Streptococcus sp. HibF3","b","127",1
"g__Streptococcus;s__Streptococcus sp. NPS 308","b","6",2
"g__Streptococcus;s__Streptococcus sp. NPS 308","b","28",1
"g__Streptococcus;s__Streptococcus sp. NPS 308","b","114",2
"g__Streptococcus;s__Streptococcus uberis","b","111",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","2",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","5",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","8",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","36",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","94",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","111",1
"g__Caloranaerobacter;s__Caloranaerobacter ferrireducens","b","156",1
"g__Clostridium;s__Clostridium cochlearium","b","1",1
"g__Clostridium;s__Clostridium gasigenes","b","103",1
"g__Clostridium;s__Clostridium haemolyticum","b","1",1
"g__Clostridium;s__Clostridium haemolyticum","b","28",1
"g__Clostridium;s__Clostridium haemolyticum","b","29",1
"g__Clostridium;s__Clostridium haemolyticum","b","37",1
"g__Clostridium;s__Clostridium haemolyticum","b","127",1
"g__Clostridium;s__Clostridium haemolyticum","b","132",1
"g__Clostridium;s__Clostridium haemolyticum","b","156",1
"g__Clostridium;s__Clostridium senegalense","b","3",2
"g__Clostridium;s__Clostridium senegalense","b","8",1
"g__Clostridium;s__Clostridium senegalense","b","28",1
"g__Clostridium;s__Clostridium senegalense","b","37",2
"g__Clostridium;s__Clostridium senegalense","b","94",2
"g__Clostridium;s__Clostridium senegalense","b","103",1
"g__Clostridium;s__Clostridium senegalense","b","106",1
"g__Clostridium;s__Clostridium senegalense","b","111",2
"g__Clostridium;s__Clostridium senegalense","b","115",1
"g__Clostridium;s__Clostridium senegalense","b","120",2
"g__Clostridium;s__Clostridium senegalense","b","127",1
"g__Clostridium;s__Clostridium senegalense","b","132",1
"g__Clostridium;s__Clostridium senegalense","b","142",1
"g__Clostridium;s__Clostridium septicum","b","1",1
"g__Clostridium;s__Clostridium septicum","b","5",1
"g__Clostridium;s__Clostridium septicum","b","6",1
"g__Clostridium;s__Clostridium septicum","b","8",1
"g__Clostridium;s__Clostridium septicum","b","13",1
"g__Clostridium;s__Clostridium septicum","b","103",1
"g__Clostridium;s__Clostridium septicum","b","114",2
"g__Clostridium;s__Clostridium septicum","b","115",1
"g__Clostridium;s__Clostridium septicum","b","132",1
"g__Clostridium;s__Clostridium septicum","b","141",1
"g__Clostridium;s__Clostridium septicum","b","142",1
"g__Clostridium;s__Clostridium septicum","b","143",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","2",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","7",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","13",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","114",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","115",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","120",1
"g__Clostridium;s__Clostridium sp. ATCC 25772","b","141",1
"g__Clostridium;s__Clostridium sp. CAG:715","b","1",1
"g__Clostridium;s__Clostridium sp. CAG:715","b","14",1
"g__Clostridium;s__Clostridium sp. CAG:967","b","94",1
"g__Clostridium;s__Clostridium sp. CAG:967","b","103",1
"g__Clostridium;s__Clostridium sp. CAG:967","b","114",1
"g__Clostridium;s__Clostridium sp. HMSC19D07","b","141",2
"g__Clostridium;s__Clostridium sp. HMSC19D07","b","143",2
"g__Clostridium;s__Clostridium sp. IODB-O3","b","2",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","3",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","13",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","29",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","94",2
"g__Clostridium;s__Clostridium sp. IODB-O3","b","106",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","111",2
"g__Clostridium;s__Clostridium sp. IODB-O3","b","115",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","127",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","132",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","141",1
"g__Clostridium;s__Clostridium sp. IODB-O3","b","156",2
"g__Clostridium;s__Clostridium sp. JCC","b","28",1
"g__Clostridium;s__Clostridium sp. JCC","b","29",1
"g__Clostridium;s__Clostridium sp. JCC","b","37",1
"g__Clostridium;s__Clostridium sp. JCC","b","94",1
"g__Clostridium;s__Clostridium sp. JCC","b","99",1
"g__Clostridium;s__Clostridium sp. JCC","b","103",1
"g__Clostridium;s__Clostridium sp. JCC","b","111",1
"g__Clostridium;s__Clostridium sp. JCC","b","142",1
"g__Clostridium;s__Clostridium sp. JCC","b","143",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","1",2
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","2",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","3",2
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","5",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","6",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","13",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","28",2
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","29",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","36",2
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","103",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","114",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","127",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","132",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","141",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","142",1
"g__Clostridium;s__Clostridium sp. enrichment culture clone 7-14","b","156",1
"g__Tindallia;s__Tindallia californiensis","b","1",2
"g__Tindallia;s__Tindallia californiensis","b","5",1
"g__Tindallia;s__Tindallia californiensis","b","8",2
"g__Tindallia;s__Tindallia californiensis","b","13",1
"g__Tindallia;s__Tindallia californiensis","b","94",2
"g__Tindallia;s__Tindallia californiensis","b","115",1
"g__Tindallia;s__Tindallia californiensis","b","141",2
"g__Tindallia;s__Tindallia californiensis","b","142",1
"g__Tindallia;s__Tindallia californiensis","b","156",1
"g__Mogibacterium;s__Mogibacterium timidum","b","3",2
"g__Mogibacterium;s__Mogibacterium timidum","b","7",1
"g__Mogibacterium;s__Mogibacterium timidum","b","8",1
"g__Mogibacterium;s__Mogibacterium timidum","b","13",1
"g__Mogibacterium;s__Mogibacterium timidum","b","37",1
"g__Mogibacterium;s__Mogibacterium timidum","b","94",1
"g__Mogibacterium;s__Mogibacterium timidum","b","106",1
"g__Mogibacterium;s__Mogibacterium timidum","b","115",1
"g__Mogibacterium;s__Mogibacterium timidum","b","127",2
"g__Mogibacterium;s__Mogibacterium timidum","b","152",1
"g__Mogibacterium;s__Mogibacterium timidum","b","158",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","1",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","3",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","5",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","6",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","8",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","103",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","111",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","114",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","115",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","120",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","127",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","132",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","141",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","152",1
"g__Sulfobacillus;s__Sulfobacillus thermosulfidooxidans","b","164",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","2",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","3",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","5",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","7",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","8",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","28",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","106",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","114",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","132",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","143",1
"g__Eubacterium;s__Eubacterium dolichum CAG:375","b","152",1
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","5",1
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","94",1
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","99",1
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","103",1
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","111",2
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","114",2
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","127",2
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","132",2
"g__Butyrivibrio;s__Butyrivibrio sp. FCS006","b","143",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","1",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","5",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","7",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","36",2
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","37",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","103",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","106",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","115",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","120",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","132",1
"g__Butyrivibrio;s__Butyrivibrio sp. XPD2006","b","156",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","1",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","2",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","5",2
"g__Dorea;s__Candidatus Dorea massiliensis","b","6",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","7",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","37",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","94",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","103",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","120",1
"g__Dorea;s__Candidatus Dorea massiliensis","b","127",1
"g__Desulfitobacterium;s__Desulfitobacterium sp. PCE1","b","5",1
"g__Desulfitobacterium;s__Desulfitobacterium sp. PCE1","b","103",2
"g__Desulfitobacterium;s__Desulfitobacterium sp. PCE1","b","111",1
"g__Desulfitobacterium;s__Desulfitobacterium sp. PCE1","b","132",1
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","106",1
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","111",1
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","114",1
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","115",1
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","120",2
"g__Desulfosporosinus;s__Desulfosporosinus acidiphilus","b","132",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","8",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","13",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","94",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","106",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","111",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","114",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","115",1
"g__Desulfosporosinus;s__Desulfosporosinus sp. BICA1-9","b","156",1
"g__Desulfotomaculum;s__Desulfotomaculum sp. LMa1","b","5",1
"g__Desulfotomaculum;s__Desulfotomaculum sp. LMa1","b","94",1
"g__Desulfotomaculum;s__Desulfotomaculum sp. LMa1","b","141",2
"g__Desulfotomaculum;s__Desulfotomaculum sp. LMa1","b","142",1
"g__Desulfotomaculum;s__Desulfotomaculum sp. LMa1","b","156",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","5",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","7",2
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","13",2
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","94",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","111",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","114",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","120",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","141",1
"g__Pelotomaculum;s__Pelotomaculum thermopropionicum","b","164",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","1",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","3",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","6",2
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","37",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","94",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","103",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","111",2
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","114",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","115",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","120",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","127",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","142",1
"g__Paraclostridium;s__Paraclostridium benzoelyticum","b","164",1
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","1",1
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","36",1
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","111",2
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","127",1
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","132",1
"g__Peptostreptococcus;s__Peptostreptococcus russellii","b","158",1
"g__Anaerobranca;s__Anaerobranca gottschalkii","b","3",1
"g__Anaerobranca;s__Anaerobranca gottschalkii","b","13",1
"g__Anaerobranca;s__Anaerobranca gottschalkii","b","103",1
"g__Anaerobranca;s__Anaerobranca gottschalkii","b","106",1
"g__Anaerobranca;s__Anaerobranca gottschalkii","b","111",1
"g__Symbiobacterium;s__Symbiobacterium thermophilum","b","103",1
"g__Symbiobacterium;s__Symbiobacterium thermophilum","b","132",1
"g__Symbiobacterium;s__Symbiobacterium thermophilum","b","142",1
"g__Syntrophomonas;s__Syntrophomonas palmitatica","b","120",2
"g__Syntrophomonas;s__Syntrophomonas palmitatica","b","127",2
"g__Syntrophomonas;s__Syntrophomonas palmitatica","b","132",2
