"tax_td","condition","patient_id","abundance"
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","71",6
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","73",2
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","76",2
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","78",1
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","87",1
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","89",1
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","101",5
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","109",1
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","114",5
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","115",1
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","142",6
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","144",3
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","149",2
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","164",3
"g__Coprococcus;s__Coprococcus sp. CAG:131","a","165",1
"g__Oribacterium;s__Oribacterium sp. FC2011","a","3",2
"g__Oribacterium;s__Oribacterium sp. FC2011","a","5",4
"g__Oribacterium;s__Oribacterium sp. FC2011","a","6",1
"g__Oribacterium;s__Oribacterium sp. FC2011","a","9",10
"g__Oribacterium;s__Oribacterium sp. FC2011","a","31",10
"g__Oribacterium;s__Oribacterium sp. FC2011","a","51",6
"g__Oribacterium;s__Oribacterium sp. FC2011","a","52",6
"g__Oribacterium;s__Oribacterium sp. FC2011","a","53",6
"g__Oribacterium;s__Oribacterium sp. FC2011","a","54",5
"g__Oribacterium;s__Oribacterium sp. FC2011","a","59",2
"g__Oribacterium;s__Oribacterium sp. FC2011","a","67",3
"g__Oribacterium;s__Oribacterium sp. FC2011","a","68",2
"g__Oribacterium;s__Oribacterium sp. FC2011","a","71",10
"g__Oribacterium;s__Oribacterium sp. FC2011","a","76",6
"g__Oribacterium;s__Oribacterium sp. FC2011","a","78",7
"g__Oribacterium;s__Oribacterium sp. FC2011","a","87",3
"g__Oribacterium;s__Oribacterium sp. FC2011","a","89",1
"g__Oribacterium;s__Oribacterium sp. FC2011","a","93",6
"g__Oribacterium;s__Oribacterium sp. FC2011","a","101",4
"g__Oribacterium;s__Oribacterium sp. FC2011","a","109",2
"g__Oribacterium;s__Oribacterium sp. FC2011","a","113",4
"g__Oribacterium;s__Oribacterium sp. FC2011","a","114",9
"g__Oribacterium;s__Oribacterium sp. FC2011","a","115",5
"g__Oribacterium;s__Oribacterium sp. FC2011","a","142",9
"g__Oribacterium;s__Oribacterium sp. FC2011","a","144",4
"g__Oribacterium;s__Oribacterium sp. FC2011","a","149",2
"g__Oribacterium;s__Oribacterium sp. FC2011","a","164",5
"g__Oribacterium;s__Oribacterium sp. FC2011","a","165",5
"g__Peptococcus;s__Peptococcus niger","a","9",2
"g__Peptococcus;s__Peptococcus niger","a","31",3
"g__Peptococcus;s__Peptococcus niger","a","52",1
"g__Peptococcus;s__Peptococcus niger","a","54",3
"g__Peptococcus;s__Peptococcus niger","a","59",2
"g__Peptococcus;s__Peptococcus niger","a","67",13
"g__Peptococcus;s__Peptococcus niger","a","68",6
"g__Peptococcus;s__Peptococcus niger","a","69",1
"g__Peptococcus;s__Peptococcus niger","a","71",1
"g__Peptococcus;s__Peptococcus niger","a","73",2
"g__Peptococcus;s__Peptococcus niger","a","76",1
"g__Peptococcus;s__Peptococcus niger","a","78",1
"g__Peptococcus;s__Peptococcus niger","a","87",2
"g__Peptococcus;s__Peptococcus niger","a","89",2
"g__Peptococcus;s__Peptococcus niger","a","93",2
"g__Peptococcus;s__Peptococcus niger","a","101",5
"g__Peptococcus;s__Peptococcus niger","a","114",2
"g__Peptococcus;s__Peptococcus niger","a","115",1
"g__Peptococcus;s__Peptococcus niger","a","142",4
"g__Peptococcus;s__Peptococcus niger","a","144",1
"g__Peptococcus;s__Peptococcus niger","a","149",1
"g__Peptococcus;s__Peptococcus niger","a","164",1
"g__Peptococcus;s__Peptococcus niger","a","165",1
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","5",3
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","6",7
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","9",7
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","31",3
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","51",2
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","52",4
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","54",6
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","59",3
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","67",5
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","68",5
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","69",13
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","71",3
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","73",10
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","76",4
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","78",7
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","87",1
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","89",9
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","93",11
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","101",3
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","109",12
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","113",6
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","114",4
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","115",2
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","142",8
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","144",2
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","149",4
"g__Coprobacillus;s__Coprobacillus sp. 8_2_54BFAA","a","164",3
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","5",3
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","6",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","9",5
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","31",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","51",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","52",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","53",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","54",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","59",3
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","67",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","68",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","69",3
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","71",6
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","73",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","78",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","87",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","89",5
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","93",11
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","101",13
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","109",5
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","113",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","114",9
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","115",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","142",5
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","144",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","149",1
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","164",2
"g__Succiniclasticum;s__Succiniclasticum ruminis","a","165",13
"g__Succinispira;s__Succinispira mobilis","a","3",9
"g__Succinispira;s__Succinispira mobilis","a","5",8
"g__Succinispira;s__Succinispira mobilis","a","6",8
"g__Succinispira;s__Succinispira mobilis","a","31",8
"g__Succinispira;s__Succinispira mobilis","a","51",10
"g__Succinispira;s__Succinispira mobilis","a","52",5
"g__Succinispira;s__Succinispira mobilis","a","53",5
"g__Succinispira;s__Succinispira mobilis","a","54",2
"g__Succinispira;s__Succinispira mobilis","a","59",5
"g__Succinispira;s__Succinispira mobilis","a","68",2
"g__Succinispira;s__Succinispira mobilis","a","69",2
"g__Succinispira;s__Succinispira mobilis","a","71",3
"g__Succinispira;s__Succinispira mobilis","a","73",4
"g__Succinispira;s__Succinispira mobilis","a","76",4
"g__Succinispira;s__Succinispira mobilis","a","78",8
"g__Succinispira;s__Succinispira mobilis","a","87",4
"g__Succinispira;s__Succinispira mobilis","a","89",5
"g__Succinispira;s__Succinispira mobilis","a","93",8
"g__Succinispira;s__Succinispira mobilis","a","101",10
"g__Succinispira;s__Succinispira mobilis","a","109",7
"g__Succinispira;s__Succinispira mobilis","a","113",3
"g__Succinispira;s__Succinispira mobilis","a","114",1
"g__Succinispira;s__Succinispira mobilis","a","115",4
"g__Succinispira;s__Succinispira mobilis","a","142",4
"g__Succinispira;s__Succinispira mobilis","a","144",1
"g__Succinispira;s__Succinispira mobilis","a","149",13
"g__Succinispira;s__Succinispira mobilis","a","164",8
"g__Succinispira;s__Succinispira mobilis","a","165",6
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","3",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","5",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","6",3
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","9",6
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","31",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","52",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","53",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","54",5
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","59",3
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","67",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","68",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","69",3
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","71",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","76",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","87",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","89",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","93",3
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","101",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","109",1
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","113",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","114",13
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","115",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","142",7
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","144",6
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","149",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","164",2
"g__Sporanaerobacter;s__Sporanaerobacter sp. PP17-6a","a","165",10
"g__Haemophilus;s__Haemophilus influenzae","a","3",1
"g__Haemophilus;s__Haemophilus influenzae","a","31",1
"g__Haemophilus;s__Haemophilus influenzae","a","51",9
"g__Haemophilus;s__Haemophilus influenzae","a","52",8
"g__Haemophilus;s__Haemophilus influenzae","a","54",4
"g__Haemophilus;s__Haemophilus influenzae","a","59",2
"g__Haemophilus;s__Haemophilus influenzae","a","68",13
"g__Haemophilus;s__Haemophilus influenzae","a","69",2
"g__Haemophilus;s__Haemophilus influenzae","a","73",3
"g__Haemophilus;s__Haemophilus influenzae","a","76",3
"g__Haemophilus;s__Haemophilus influenzae","a","87",2
"g__Haemophilus;s__Haemophilus influenzae","a","89",2
"g__Haemophilus;s__Haemophilus influenzae","a","93",1
"g__Haemophilus;s__Haemophilus influenzae","a","109",5
"g__Haemophilus;s__Haemophilus influenzae","a","113",1
"g__Haemophilus;s__Haemophilus influenzae","a","142",4
"g__Haemophilus;s__Haemophilus influenzae","a","144",2
"g__Haemophilus;s__Haemophilus influenzae","a","149",1
"g__Haemophilus;s__Haemophilus influenzae","a","165",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","3",2
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","5",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","6",2
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","9",9
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","31",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","51",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","52",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","53",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","54",6
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","59",4
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","71",11
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","73",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","76",3
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","78",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","87",3
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","101",2
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","109",1
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","114",6
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","142",13
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","144",2
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","149",3
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","164",2
"g__Sphaerochaeta;s__Sphaerochaeta globosa","a","165",7
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","5",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","9",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","53",2
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","59",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","76",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","93",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","113",1
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","114",3
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","115",2
"g__Bifidobacterium;s__Bifidobacterium ruminantium","a","149",1
"g__Olsenella;s__Olsenella scatoligenes","a","5",1
"g__Olsenella;s__Olsenella scatoligenes","a","9",5
"g__Olsenella;s__Olsenella scatoligenes","a","31",1
"g__Olsenella;s__Olsenella scatoligenes","a","53",5
"g__Olsenella;s__Olsenella scatoligenes","a","54",4
"g__Olsenella;s__Olsenella scatoligenes","a","59",3
"g__Olsenella;s__Olsenella scatoligenes","a","67",1
"g__Olsenella;s__Olsenella scatoligenes","a","68",2
"g__Olsenella;s__Olsenella scatoligenes","a","71",3
"g__Olsenella;s__Olsenella scatoligenes","a","76",1
"g__Olsenella;s__Olsenella scatoligenes","a","78",4
"g__Olsenella;s__Olsenella scatoligenes","a","87",1
"g__Olsenella;s__Olsenella scatoligenes","a","93",3
"g__Olsenella;s__Olsenella scatoligenes","a","101",4
"g__Olsenella;s__Olsenella scatoligenes","a","114",12
"g__Olsenella;s__Olsenella scatoligenes","a","142",3
"g__Olsenella;s__Olsenella scatoligenes","a","144",2
"g__Olsenella;s__Olsenella scatoligenes","a","149",3
"g__Olsenella;s__Olsenella scatoligenes","a","164",3
"g__Olsenella;s__Olsenella scatoligenes","a","165",6
"g__Collinsella;s__Collinsella massiliensis","a","3",1
"g__Collinsella;s__Collinsella massiliensis","a","5",5
"g__Collinsella;s__Collinsella massiliensis","a","6",1
"g__Collinsella;s__Collinsella massiliensis","a","9",1
"g__Collinsella;s__Collinsella massiliensis","a","51",1
"g__Collinsella;s__Collinsella massiliensis","a","53",2
"g__Collinsella;s__Collinsella massiliensis","a","68",1
"g__Collinsella;s__Collinsella massiliensis","a","69",1
"g__Collinsella;s__Collinsella massiliensis","a","71",2
"g__Collinsella;s__Collinsella massiliensis","a","76",3
"g__Collinsella;s__Collinsella massiliensis","a","78",2
"g__Collinsella;s__Collinsella massiliensis","a","93",1
"g__Collinsella;s__Collinsella massiliensis","a","101",1
"g__Collinsella;s__Collinsella massiliensis","a","113",1
"g__Collinsella;s__Collinsella massiliensis","a","114",10
"g__Collinsella;s__Collinsella massiliensis","a","142",12
"g__Collinsella;s__Collinsella massiliensis","a","144",7
"g__Collinsella;s__Collinsella massiliensis","a","164",8
"g__Collinsella;s__Collinsella massiliensis","a","165",6
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","3",6
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","5",7
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","6",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","9",5
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","31",7
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","51",2
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","52",6
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","53",5
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","54",5
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","59",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","67",7
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","68",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","69",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","71",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","73",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","76",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","78",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","87",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","89",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","93",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","101",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","109",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","113",9
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","114",4
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","115",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","142",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","144",3
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","149",10
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","164",5
"g__Bacteroides;s__Bacteroides faecis CAG:32","a","165",12
"g__Prevotella;s__Prevotella fusca","a","5",3
"g__Prevotella;s__Prevotella fusca","a","31",2
"g__Prevotella;s__Prevotella fusca","a","51",1
"g__Prevotella;s__Prevotella fusca","a","52",3
"g__Prevotella;s__Prevotella fusca","a","53",2
"g__Prevotella;s__Prevotella fusca","a","54",2
"g__Prevotella;s__Prevotella fusca","a","68",2
"g__Prevotella;s__Prevotella fusca","a","69",2
"g__Prevotella;s__Prevotella fusca","a","71",3
"g__Prevotella;s__Prevotella fusca","a","73",2
"g__Prevotella;s__Prevotella fusca","a","76",2
"g__Prevotella;s__Prevotella fusca","a","78",2
"g__Prevotella;s__Prevotella fusca","a","87",1
"g__Prevotella;s__Prevotella fusca","a","89",2
"g__Prevotella;s__Prevotella fusca","a","93",1
"g__Prevotella;s__Prevotella fusca","a","109",3
"g__Prevotella;s__Prevotella fusca","a","113",1
"g__Prevotella;s__Prevotella fusca","a","115",2
"g__Prevotella;s__Prevotella fusca","a","144",2
"g__Prevotella;s__Prevotella fusca","a","149",2
"g__Prevotella;s__Prevotella fusca","a","164",2
"g__Prevotella;s__Prevotella fusca","a","165",3
"g__Prevotella;s__Prevotella sp. C561","a","5",9
"g__Prevotella;s__Prevotella sp. C561","a","6",2
"g__Prevotella;s__Prevotella sp. C561","a","31",1
"g__Prevotella;s__Prevotella sp. C561","a","51",2
"g__Prevotella;s__Prevotella sp. C561","a","52",2
"g__Prevotella;s__Prevotella sp. C561","a","53",4
"g__Prevotella;s__Prevotella sp. C561","a","54",2
"g__Prevotella;s__Prevotella sp. C561","a","67",2
"g__Prevotella;s__Prevotella sp. C561","a","68",3
"g__Prevotella;s__Prevotella sp. C561","a","69",1
"g__Prevotella;s__Prevotella sp. C561","a","71",4
"g__Prevotella;s__Prevotella sp. C561","a","73",3
"g__Prevotella;s__Prevotella sp. C561","a","76",1
"g__Prevotella;s__Prevotella sp. C561","a","78",8
"g__Prevotella;s__Prevotella sp. C561","a","89",2
"g__Prevotella;s__Prevotella sp. C561","a","101",4
"g__Prevotella;s__Prevotella sp. C561","a","109",1
"g__Prevotella;s__Prevotella sp. C561","a","113",2
"g__Prevotella;s__Prevotella sp. C561","a","114",3
"g__Prevotella;s__Prevotella sp. C561","a","115",1
"g__Prevotella;s__Prevotella sp. C561","a","142",1
"g__Prevotella;s__Prevotella sp. C561","a","144",1
"g__Prevotella;s__Prevotella sp. C561","a","149",1
"g__Prevotella;s__Prevotella sp. C561","a","164",2
"g__Prevotella;s__Prevotella sp. C561","a","165",5
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","3",1
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","5",8
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","6",5
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","9",1
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","31",2
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","51",2
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","52",3
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","53",6
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","54",7
"g__Candidatus Symbiothrix;s__Candidatus Symbiothrix dinenymphae","a","67",3
